,expansion,time_since_played,game_time,map_img,download_link
113,Legacy of the Void,played about 1 month ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/88ac0de0cea0bfeaa2bc89bcb55700e138abbd5c7196c73a2be7f079ceb0f65c_100.png,https://gggreplays.com//matches/142078/replay
114,Legacy of the Void,played about 1 month ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/610fa1f2ae4a135590b63b2a091f1a880e3f20e30bc02c268e79c77da42d5a70_100.png,https://gggreplays.com//matches/141416/replay
115,Legacy of the Void,played about 1 month ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/1bf93d51c3ce1dc96c02198976c10607e898301e797488ccb1764634e00b7f1a_100.png,https://gggreplays.com//matches/140325/replay
116,Legacy of the Void,played about 1 month ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a63727e5fe3df5f701d6344c861fbb607c1d97eef28df9900d1932262afe689f_100.png,https://gggreplays.com//matches/140292/replay
117,Legacy of the Void,played about 1 month ago,"15 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/1bf93d51c3ce1dc96c02198976c10607e898301e797488ccb1764634e00b7f1a_100.png,https://gggreplays.com//matches/140293/replay
118,Legacy of the Void,played about 1 month ago,"23 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/803a1f184fd58b5d9b4ae5179ffb4a087d19235f0bfa2acfbc6d4e2e8102b2ed_100.png,https://gggreplays.com//matches/140297/replay
119,Legacy of the Void,played about 1 month ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/e4be2d2d09d26816ed4831f376b96cf87dc56f15cbc62b9cd401e79ccfbfda15_100.png,https://gggreplays.com//matches/140294/replay
120,Legacy of the Void,played about 1 month ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/e4be2d2d09d26816ed4831f376b96cf87dc56f15cbc62b9cd401e79ccfbfda15_100.png,https://gggreplays.com//matches/140295/replay
121,Legacy of the Void,played about 1 month ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/88ac0de0cea0bfeaa2bc89bcb55700e138abbd5c7196c73a2be7f079ceb0f65c_100.png,https://gggreplays.com//matches/140298/replay
122,Legacy of the Void,played about 1 month ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/d9b3ba372ad20b33b55e09e17a566d7ad5cdc88cff4f9e1fe79413b816ebff42_100.png,https://gggreplays.com//matches/140391/replay
123,Legacy of the Void,played about 1 month ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/d9b3ba372ad20b33b55e09e17a566d7ad5cdc88cff4f9e1fe79413b816ebff42_100.png,https://gggreplays.com//matches/140392/replay
124,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/d9b3ba372ad20b33b55e09e17a566d7ad5cdc88cff4f9e1fe79413b816ebff42_100.png,https://gggreplays.com//matches/140395/replay
125,Legacy of the Void,played about 1 month ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/d9b3ba372ad20b33b55e09e17a566d7ad5cdc88cff4f9e1fe79413b816ebff42_100.png,https://gggreplays.com//matches/140393/replay
126,Legacy of the Void,played about 1 month ago,"5 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/d9b3ba372ad20b33b55e09e17a566d7ad5cdc88cff4f9e1fe79413b816ebff42_100.png,https://gggreplays.com//matches/140394/replay
127,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/137661/replay
128,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/137658/replay
129,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/137657/replay
130,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/137652/replay
131,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/137651/replay
132,Legacy of the Void,played about 1 month ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/137584/replay
133,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/137311/replay
134,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/137309/replay
135,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/137305/replay
136,Legacy of the Void,played about 1 month ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/137303/replay
137,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/137300/replay
138,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/137297/replay
139,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/137243/replay
140,Legacy of the Void,played about 1 month ago,"41 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/fc50e5224d7212b4f3d17db305632398bbf4669dae3dd6e0131a473cd7bd9890_100.png,https://gggreplays.com//matches/147263/replay
141,Legacy of the Void,played about 1 month ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/136706/replay
142,Legacy of the Void,played about 1 month ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/136691/replay
143,Legacy of the Void,played about 1 month ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/3a77e0357508c9375d5e7e799feb9c176b2aab2b16be6ab2f9b4649df27fd79c_100.png,https://gggreplays.com//matches/136593/replay
144,Legacy of the Void,played about 1 month ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/ec90a7fbe0beded9b390d74993d86771216ad2f00f3b0026c35b716ab45e3597_100.png,https://gggreplays.com//matches/136579/replay
145,Legacy of the Void,played about 1 month ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/ec90a7fbe0beded9b390d74993d86771216ad2f00f3b0026c35b716ab45e3597_100.png,https://gggreplays.com//matches/136507/replay
146,Legacy of the Void,played about 1 month ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/252b7b0431ee7582939d5cc317c17080b70d76485974834bf1488e657cbf1c75_100.png,https://gggreplays.com//matches/136219/replay
147,Legacy of the Void,played about 1 month ago,"4 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/ec90a7fbe0beded9b390d74993d86771216ad2f00f3b0026c35b716ab45e3597_100.png,https://gggreplays.com//matches/154147/replay
148,Legacy of the Void,played about 1 month ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f7a8edb43e15e25f1aa28b7a3586b7375770cf9ce2073c03c3c90166fc81cb74_100.png,https://gggreplays.com//matches/144033/replay
149,Legacy of the Void,played about 1 month ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/d9b3ba372ad20b33b55e09e17a566d7ad5cdc88cff4f9e1fe79413b816ebff42_100.png,https://gggreplays.com//matches/141371/replay
150,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/133309/replay
151,Legacy of the Void,played about 1 month ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/133301/replay
152,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/133290/replay
153,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/133288/replay
154,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/133285/replay
155,Legacy of the Void,played about 1 month ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/133283/replay
156,Legacy of the Void,played about 1 month ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/133142/replay
157,Legacy of the Void,played about 1 month ago,"15 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/1989abeb4cce32ecd8ab80f7d0a4b2b6df66bbad3242306d46659e48fedf2a4b_100.png,https://gggreplays.com//matches/142476/replay
158,Legacy of the Void,played about 1 month ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/1989abeb4cce32ecd8ab80f7d0a4b2b6df66bbad3242306d46659e48fedf2a4b_100.png,https://gggreplays.com//matches/142475/replay
159,Legacy of the Void,played about 1 month ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/133119/replay
160,Legacy of the Void,played about 1 month ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/133121/replay
161,Legacy of the Void,played about 1 month ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/133122/replay
162,Legacy of the Void,played about 1 month ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/132857/replay
163,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/132852/replay
164,Legacy of the Void,played about 1 month ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/132846/replay
165,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/132834/replay
166,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/132754/replay
167,Legacy of the Void,played about 1 month ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/132753/replay
168,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/132672/replay
169,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/132671/replay
170,Legacy of the Void,played about 1 month ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/132668/replay
171,Legacy of the Void,played about 1 month ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/132666/replay
172,Legacy of the Void,played about 1 month ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/132639/replay
173,Legacy of the Void,played about 1 month ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/132635/replay
174,Legacy of the Void,played about 1 month ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/9800485a1e04cbc7f9e1dac23c22e45ae3a702f430b7a24c682f529182470c8c_100.png,https://gggreplays.com//matches/133104/replay
175,Legacy of the Void,played about 1 month ago,"4 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/cd5ed98e1807668188d9e2d0d3e9ae0df7cce3d320047884b8a90561b98828b9_100.png,https://gggreplays.com//matches/133102/replay
176,Legacy of the Void,played about 1 month ago,"20 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/132433/replay
177,Legacy of the Void,played about 1 month ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/1989abeb4cce32ecd8ab80f7d0a4b2b6df66bbad3242306d46659e48fedf2a4b_100.png,https://gggreplays.com//matches/132395/replay
178,Legacy of the Void,played about 1 month ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/03768761a6912c84405f533fb07dc5c0d728ee185dada948db87c3c497779723_100.png,https://gggreplays.com//matches/132066/replay
179,Legacy of the Void,played about 1 month ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/03768761a6912c84405f533fb07dc5c0d728ee185dada948db87c3c497779723_100.png,https://gggreplays.com//matches/132005/replay
180,Legacy of the Void,played about 1 month ago,"26 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/132068/replay
181,Legacy of the Void,played about 1 month ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f2e83a5e7c08969ca83401b67f7c9ba980646590959744572cf1c1de1418536e_100.png,https://gggreplays.com//matches/132069/replay
182,Legacy of the Void,played about 1 month ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f585e4dde6af68dd93b7c63327f5961ad915bba24389ed6da79a7e04437e419c_100.png,https://gggreplays.com//matches/132073/replay
183,Legacy of the Void,played about 1 month ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/131566/replay
184,Legacy of the Void,played about 1 month ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/a26d3e5e5fcbb696a5a18e55b446420d7f0e7a9c7c2272512c83ebf9dc3fd17d_100.png,https://gggreplays.com//matches/131565/replay
185,Legacy of the Void,played about 1 month ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f585e4dde6af68dd93b7c63327f5961ad915bba24389ed6da79a7e04437e419c_100.png,https://gggreplays.com//matches/131130/replay
