link, map
https://gggreplays.com/matches/158071, Cerulean Fall LE
https://gggreplays.com/matches/158069, Para Site LE
https://gggreplays.com/matches/158073, Dreamcatcher LE
https://gggreplays.com/matches/158072, Acid Plant LE
https://gggreplays.com/matches/158075, Cerulean Fall LE
https://gggreplays.com/matches/158079, Dreamcatcher LE
https://gggreplays.com/matches/158078, Fracture LE
https://gggreplays.com/matches/158076, Fracture LE
https://gggreplays.com/matches/158077, Lost and Found LE
https://gggreplays.com/matches/158760, Cerulean Fall LE
https://gggreplays.com/matches/158015, Acid Plant LE
https://gggreplays.com/matches/158165, Lost and Found LE
https://gggreplays.com/matches/158013, Lost and Found LE
https://gggreplays.com/matches/158011, Lost and Found LE
https://gggreplays.com/matches/158009, Lost and Found LE
https://gggreplays.com/matches/158007, Dreamcatcher LE
https://gggreplays.com/matches/158004, Fracture LE
https://gggreplays.com/matches/158005, Para Site LE
https://gggreplays.com/matches/157983, Acid Plant LE
https://gggreplays.com/matches/158833, Cerulean Fall LE
https://gggreplays.com/matches/157973, Fracture LE
https://gggreplays.com/matches/158834, Blueshift LE
https://gggreplays.com/matches/157971, Dreamcatcher LE
https://gggreplays.com/matches/158835, Cerulean Fall LE
https://gggreplays.com/matches/158228, Acid Plant LE
https://gggreplays.com/matches/157961, Acid Plant LE
https://gggreplays.com/matches/158836, Acid Plant LE
https://gggreplays.com/matches/158230, Cerulean Fall LE
https://gggreplays.com/matches/157959, Lost and Found LE
https://gggreplays.com/matches/158838, Blueshift LE
https://gggreplays.com/matches/158247, Lost and Found LE
https://gggreplays.com/matches/158842, Lost and Found LE
https://gggreplays.com/matches/157941, Cerulean Fall LE
https://gggreplays.com/matches/157936, Para Site LE
https://gggreplays.com/matches/157930, Cerulean Fall LE
https://gggreplays.com/matches/157931, Para Site LE
https://gggreplays.com/matches/158231, Cerulean Fall LE
https://gggreplays.com/matches/157929, Acid Plant LE
https://gggreplays.com/matches/157934, Blueshift LE
https://gggreplays.com/matches/157933, Blueshift LE
https://gggreplays.com/matches/157935, Blueshift LE
https://gggreplays.com/matches/158243, Dreamcatcher LE
https://gggreplays.com/matches/157919, Para Site LE
https://gggreplays.com/matches/157918, Acid Plant LE
https://gggreplays.com/matches/157901, Para Site LE
https://gggreplays.com/matches/157920, Acid Plant LE
https://gggreplays.com/matches/157899, Blueshift LE
https://gggreplays.com/matches/158244, Cerulean Fall LE
https://gggreplays.com/matches/157894, Para Site LE
https://gggreplays.com/matches/157895, Blueshift LE
https://gggreplays.com/matches/158235, Lost and Found LE
https://gggreplays.com/matches/157889, Blueshift LE
https://gggreplays.com/matches/158236, Fracture LE
https://gggreplays.com/matches/157916, Cerulean Fall LE
https://gggreplays.com/matches/157883, Blueshift LE
https://gggreplays.com/matches/157913, Lost and Found LE (Test)
https://gggreplays.com/matches/157879, Acid Plant LE
https://gggreplays.com/matches/157872, Fracture LE
https://gggreplays.com/matches/157869, Blueshift LE
https://gggreplays.com/matches/157868, Lost and Found LE
https://gggreplays.com/matches/157867, Cerulean Fall LE
https://gggreplays.com/matches/157866, Lost and Found LE
https://gggreplays.com/matches/157862, Acid Plant LE
https://gggreplays.com/matches/157861, Acid Plant LE
https://gggreplays.com/matches/157858, Fracture LE
https://gggreplays.com/matches/159006, Abiogenesis LE
https://gggreplays.com/matches/157857, Acid Plant LE
https://gggreplays.com/matches/157855, Acid Plant LE
https://gggreplays.com/matches/157852, Dreamcatcher LE
https://gggreplays.com/matches/157850, Acid Plant LE
https://gggreplays.com/matches/157848, Dreamcatcher LE
https://gggreplays.com/matches/157844, Dreamcatcher LE
https://gggreplays.com/matches/157834, Dreamcatcher LE
https://gggreplays.com/matches/157830, Lost and Found LE
