link, map
https://gggreplays.com/matches/149784, Lost and Found LE
https://gggreplays.com/matches/149417, Cerulean Fall LE
https://gggreplays.com/matches/149413, Blueshift LE
https://gggreplays.com/matches/149405, Dreamcatcher LE
https://gggreplays.com/matches/149403, Blueshift LE
https://gggreplays.com/matches/149402, Fracture LE
https://gggreplays.com/matches/149398, Para Site LE
https://gggreplays.com/matches/149359, Acid Plant LE
https://gggreplays.com/matches/149298, Lost and Found LE
https://gggreplays.com/matches/149187, Para Site LE
https://gggreplays.com/matches/149787, Blueshift LE
https://gggreplays.com/matches/149788, Blueshift LE
https://gggreplays.com/matches/149188, Para Site LE
https://gggreplays.com/matches/149193, Para Site LE
https://gggreplays.com/matches/149190, Fracture LE
https://gggreplays.com/matches/149192, Blueshift LE
https://gggreplays.com/matches/149789, Lost and Found LE
https://gggreplays.com/matches/149189, Blueshift LE
https://gggreplays.com/matches/149195, Para Site LE
https://gggreplays.com/matches/149172, Blueshift LE
https://gggreplays.com/matches/157369, Blueshift LE
https://gggreplays.com/matches/157367, Blueshift LE
https://gggreplays.com/matches/157370, Blueshift LE
https://gggreplays.com/matches/149001, Para Site LE
https://gggreplays.com/matches/149210, Para Site LE
https://gggreplays.com/matches/149004, Lost and Found LE
https://gggreplays.com/matches/149196, Blueshift LE
https://gggreplays.com/matches/149005, Lost and Found LE
https://gggreplays.com/matches/149006, Lost and Found LE
https://gggreplays.com/matches/149007, Lost and Found LE
https://gggreplays.com/matches/149009, Lost and Found LE
https://gggreplays.com/matches/148959, Abiogenesis LE
https://gggreplays.com/matches/148958, Cerulean Fall LE
https://gggreplays.com/matches/148957, Cerulean Fall LE
https://gggreplays.com/matches/149194, Para Site LE
https://gggreplays.com/matches/148939, Acid Plant LE
https://gggreplays.com/matches/149790, Cerulean Fall LE
https://gggreplays.com/matches/149197, Blueshift LE
https://gggreplays.com/matches/148944, Acid Plant LE
https://gggreplays.com/matches/149198, Blueshift LE
https://gggreplays.com/matches/149795, Cerulean Fall LE
https://gggreplays.com/matches/149199, Acid Plant LE
https://gggreplays.com/matches/149202, Acid Plant LE
https://gggreplays.com/matches/149201, Acid Plant LE
https://gggreplays.com/matches/149219, Fracture LE
https://gggreplays.com/matches/149204, Para Site LE
https://gggreplays.com/matches/149203, Para Site LE
https://gggreplays.com/matches/149207, Para Site LE
https://gggreplays.com/matches/149794, Lost and Found LE
https://gggreplays.com/matches/149206, Blueshift LE
https://gggreplays.com/matches/149209, Fracture LE
https://gggreplays.com/matches/149208, Fracture LE
https://gggreplays.com/matches/149211, Fracture LE
https://gggreplays.com/matches/149212, Blueshift LE
https://gggreplays.com/matches/149213, Para Site LE
https://gggreplays.com/matches/149218, Acid Plant LE
https://gggreplays.com/matches/149467, Cerulean Fall LE
https://gggreplays.com/matches/150530, Cerulean Fall LE
https://gggreplays.com/matches/149793, Lost and Found LE
https://gggreplays.com/matches/149796, Lost and Found LE
https://gggreplays.com/matches/149799, Blueshift LE
https://gggreplays.com/matches/148739, Fracture LE
https://gggreplays.com/matches/148688, Para Site LE
https://gggreplays.com/matches/148690, Acid Plant LE
https://gggreplays.com/matches/148692, Blueshift LE
https://gggreplays.com/matches/148693, Blueshift LE
https://gggreplays.com/matches/148697, Cerulean Fall LE
https://gggreplays.com/matches/148699, Cerulean Fall LE
https://gggreplays.com/matches/148698, Blueshift LE
https://gggreplays.com/matches/148704, Blueshift LE
https://gggreplays.com/matches/148701, Acid Plant LE
https://gggreplays.com/matches/148702, Acid Plant LE
https://gggreplays.com/matches/148707, Fracture LE
https://gggreplays.com/matches/148703, Lost and Found LE
https://gggreplays.com/matches/148706, Lost and Found LE
https://gggreplays.com/matches/148708, Lost and Found LE
https://gggreplays.com/matches/148711, Cerulean Fall LE
https://gggreplays.com/matches/148709, Dreamcatcher LE
https://gggreplays.com/matches/148715, Para Site LE
https://gggreplays.com/matches/148716, Blueshift LE
https://gggreplays.com/matches/148719, Dreamcatcher LE
https://gggreplays.com/matches/148720, Dreamcatcher LE
https://gggreplays.com/matches/148592, Cerulean Fall LE
https://gggreplays.com/matches/148721, Cerulean Fall LE
https://gggreplays.com/matches/148591, Cerulean Fall LE
https://gggreplays.com/matches/148589, Cerulean Fall LE
https://gggreplays.com/matches/148718, Cerulean Fall LE
https://gggreplays.com/matches/148717, Fracture LE
https://gggreplays.com/matches/150544, Lost and Found LE
https://gggreplays.com/matches/148724, Blueshift LE
https://gggreplays.com/matches/150545, Blueshift LE
https://gggreplays.com/matches/149802, Lost and Found LE
https://gggreplays.com/matches/148723, Fracture LE
https://gggreplays.com/matches/150543, Acid Plant LE
https://gggreplays.com/matches/148730, Para Site LE
https://gggreplays.com/matches/149805, Cerulean Fall LE
https://gggreplays.com/matches/149798, Cerulean Fall LE
https://gggreplays.com/matches/148729, Fracture LE
https://gggreplays.com/matches/149800, Cerulean Fall LE
https://gggreplays.com/matches/148574, Acid Plant LE
https://gggreplays.com/matches/149801, Blueshift LE
https://gggreplays.com/matches/149797, Blueshift LE
